time (s),MLR (kg/s),thikness (m),T(z=0),T(z=3),T(z=6),C_A (kg/m^3),C_B (kg/m^3),C_C (kg/m^3)
839.0,3.2831229e-44,0.01800049,930.030978090604,925.8700496027326,920.3734327404136,0.0,9.8803e-320,295.7
839.5,3.2831229e-44,0.01800049,930.0324230865547,925.8720445539466,920.3759250949175,0.0,9.8803e-320,295.7
840.0,3.2831229e-44,0.01800049,930.0337905804807,925.8739395051606,920.3784174494215,0.0,9.8803e-320,295.7
840.5,3.2831229e-44,0.01800049,930.0352130784561,925.8758344563745,920.3809123524242,0.0,9.8803e-320,295.7
841.0,3.2831229e-44,0.01800049,930.0366580744067,925.8776319319816,920.3833072554269,0.0,9.8803e-320,295.7
841.5,3.2831229e-44,0.01800049,930.038080572382,925.8795268831956,920.3857996099308,0.0,9.8803e-320,295.7
842.0,3.2831229e-44,0.01800049,930.0394255683327,925.8814243588026,920.3882919644349,0.0,9.8803e-320,295.7
842.5,3.2831229e-44,0.01800049,930.0408705642834,925.8832193100166,920.3906868674375,0.0,9.8803e-320,295.7
843.0,3.2831229e-44,0.01800049,930.0422155602341,925.8851142612306,920.3930817704401,0.0,9.8803e-320,295.7
843.5,3.283123e-44,0.01800049,930.0436380582095,925.8869117368375,920.3955715764455,0.0,9.8803e-320,295.7
844.0,3.283123e-44,0.01800049,930.0449830541601,925.8888066880515,920.3979664794481,0.0,9.8803e-320,295.7
844.5,3.283123e-44,0.01800049,930.0464055521354,925.8906016392656,920.400358833952,0.0,9.8803e-320,295.7
845.0,3.283123e-44,0.01800049,930.0477505480861,925.8923991148725,920.4027537369549,0.0,9.8803e-320,295.7
845.5,3.283123e-44,0.01800049,930.0490955440368,925.8941965904796,920.4051460914587,0.0,9.8803e-320,295.7
846.0,3.283123e-44,0.01800049,930.0504405399874,925.8959915416935,920.4074409944615,0.0,9.8803e-320,295.7
846.5,3.283123e-44,0.01800049,930.0517630379628,925.8977864929076,920.4098333489654,0.0,9.8803e-320,295.7
847.0,3.283123e-44,0.01800049,930.0531080339134,925.8995839685145,920.412128251968,0.0,9.8803e-320,295.7
847.5,3.283123e-44,0.01800049,930.0544530298641,925.9013789197286,920.4145206064721,0.0,9.8803e-320,295.7
848.0,3.283123e-44,0.01800049,930.0557755278395,925.9031738709426,920.4168155094748,0.0,9.8803e-320,295.7
848.5,3.283123e-44,0.01800049,930.0571205237902,925.9048713465496,920.4191104124774,0.0,9.8803e-320,295.7
849.0,3.283123e-44,0.01800049,930.0584430217656,925.9066662977636,920.4214027669814,0.0,9.8803e-320,295.7
849.5,3.283123e-44,0.01800049,930.0597655197408,925.9083637733705,920.4236976699841,0.0,9.8803e-320,295.7
850.0,3.283123e-44,0.01800049,930.0610330136668,925.9101587245846,920.4259900244881,0.0,9.8803e-320,295.7
850.5,3.283123e-44,0.01800049,930.0623555116422,925.9118536757986,920.4282849274907,0.0,9.8803e-320,295.7
851.0,3.2831231e-44,0.01800049,930.0636005075929,925.9135511514056,920.4304798304934,0.0,9.8803e-320,295.7
851.5,3.2831231e-44,0.01800049,930.0649230055683,925.9152486270126,920.4327721849974,0.0,9.8803e-320,295.7
852.0,3.2831231e-44,0.01800049,930.0661680015189,925.9170410538336,920.434967088,0.0,9.8803e-320,295.7
852.5,3.2831231e-44,0.01800049,930.0674904994942,925.9187385294406,920.437259442504,0.0,9.8803e-320,295.7
853.0,3.2831231e-44,0.01800049,930.0687354954449,925.9203360050476,920.4394543455068,0.0,9.8803e-320,295.7
853.5,3.2831231e-44,0.01800049,930.0699804913957,925.9220334806546,920.4416492485094,0.0,9.8803e-320,295.7
854.0,3.2831231e-44,0.01800049,930.0712804913957,925.9237284318685,920.443844151512,0.0,9.8803e-320,295.7
854.5,3.2831231e-44,0.01800049,930.0725254873463,925.9254233830826,920.446036506016,0.0,9.8803e-320,295.7
855.0,3.2831231e-44,0.01800049,930.0737704832969,925.9270208586896,920.4482314090186,0.0,9.8803e-320,295.7
855.5,3.2831231e-44,0.01800049,930.0749929812722,925.9287158099036,920.4504237635226,0.0,9.8803e-320,295.7
856.0,3.2831231e-44,0.01800049,930.076237977223,925.9303132855106,920.452521215024,0.0,9.8803e-320,295.7
856.5,3.2831231e-44,0.01800049,930.0774604751983,925.9320082367246,920.454713569528,0.0,9.8803e-320,295.7
857.0,3.2831231e-44,0.01800049,930.078705471149,925.9336057123315,920.4568084725306,0.0,9.8803e-320,295.7
857.5,3.2831231e-44,0.01800049,930.0799279691244,925.9352031879387,920.4590008270346,0.0,9.8803e-320,295.7
858.0,3.2831231e-44,0.01800049,930.0811504670997,925.9368981391526,920.4610957300373,0.0,9.8803e-320,295.7
858.5,3.2831231e-44,0.01800049,930.0823179610256,925.9384930903666,920.46319063304,0.0,9.8803e-320,295.7
859.0,3.2831231e-44,0.01800049,930.083540459001,925.9400905659736,920.4652855360426,0.0,9.8803e-320,295.7
859.5,3.2831231e-44,0.01800049,930.0847629569763,925.9416855171876,920.4673804390453,0.0,9.8803e-320,295.7
860.0,3.2831231e-44,0.01800049,930.0859079529271,925.9432829927946,920.469475342048,0.0,9.8803e-320,295.7
860.5,3.2831231e-44,0.01800049,930.0871304509025,925.9447804684016,920.471567696552,0.0,9.8803e-320,295.7
861.0,3.2831231e-44,0.01800049,930.0882754468531,925.9463779440086,920.4736625995547,0.0,9.8803e-320,295.7
861.5,3.2831231e-44,0.01800049,930.0894979448284,925.9479728952226,920.4756575025573,0.0,9.8803e-320,295.7
862.0,3.2831231e-44,0.01800049,930.0906204428037,925.9494703708295,920.4777498570613,0.0,9.8803e-320,295.7
862.5,3.2831231e-44,0.01800049,930.0917654387544,925.9510653220436,920.4797473085627,0.0,9.8803e-320,295.7
863.0,3.2831232000000004e-44,0.01800049,930.0929879367297,925.9526602732575,920.4817422115652,0.0,9.8803e-320,295.7
863.5,3.2831232000000004e-44,0.01800049,930.0941329326805,925.9541577488646,920.4838345660693,0.0,9.8803e-320,295.7
864.0,3.2831232000000004e-44,0.01800049,930.0952554306558,925.9556552244716,920.485829469072,0.0,9.8803e-320,295.7
864.5,3.2831232000000004e-44,0.01800049,930.0964004266065,925.9571527000786,920.4878243720746,0.0,9.8803e-320,295.7
865.0,3.2831232000000004e-44,0.01800049,930.0975229245818,925.9587476512926,920.4898192750773,0.0,9.8803e-320,295.7
865.5,3.2831232000000004e-44,0.01800049,930.0986454225571,925.9602451268996,920.49181417808,0.0,9.8803e-320,295.7
866.0,3.2831232000000004e-44,0.01800049,930.0997904185078,925.9617426025067,920.4937090810826,0.0,9.8803e-320,295.7
866.5,3.2831232000000004e-44,0.01800049,930.1009129164831,925.9632375537207,920.4957039840853,0.0,9.8803e-320,295.7
867.0,3.2831232000000004e-44,0.01800049,930.1020354144586,925.9647350293276,920.4976963385893,0.0,9.8803e-320,295.7
867.5,3.2831232000000004e-44,0.01800049,930.1031804104092,925.9662299805416,920.4995937900906,0.0,9.8803e-320,295.7
868.0,3.2831232000000004e-44,0.01800049,930.1043029083845,925.9676299805417,920.5015861445945,0.0,9.8803e-320,295.7
868.5,3.2831232000000004e-44,0.01800049,930.1053479043352,925.9691249317556,920.503483596096,0.0,9.8803e-320,295.7
869.0,3.2831232000000004e-44,0.01800049,930.1064704023105,925.9706224073626,920.5053784990986,0.0,9.8803e-320,295.7
869.5,3.2831232000000004e-44,0.01800049,930.1075929002858,925.9720198829696,920.5072734021012,0.0,9.8803e-320,295.7
870.0,3.2831232000000004e-44,0.01800049,930.1086378962366,925.9735148341837,920.5092657566051,0.0,9.8803e-320,295.7
870.5,3.2831232000000004e-44,0.01800049,930.1097378962365,925.9749123097906,920.5110632081065,0.0,9.8803e-320,295.7
871.0,3.2831232000000004e-44,0.01800049,930.1107828921872,925.9764072610046,920.5129581111092,0.0,9.8803e-320,295.7
871.5,3.2831232000000004e-44,0.01800049,930.1119053901626,925.9778047366116,920.514853014112,0.0,9.8803e-320,295.7
872.0,3.2831232000000004e-44,0.01800049,930.1129503861132,925.9792022122185,920.5167479171146,0.0,9.8803e-320,295.7
872.5,3.2831232000000004e-44,0.01800049,930.1140503861133,925.9806971634325,920.5186402716186,0.0,9.8803e-320,295.7
873.0,3.2831232000000004e-44,0.01800049,930.1150953820639,925.9820946390397,920.5204377231198,0.0,9.8803e-320,295.7
873.5,3.2831232000000004e-44,0.01800049,930.1161403780146,925.9834921146467,920.5223300776238,0.0,9.8803e-320,295.7
874.0,3.2831232000000004e-44,0.01800049,930.11716287599,925.9848895902536,920.5241275291252,0.0,9.8803e-320,295.7
874.5,3.2831232000000004e-44,0.01800049,930.1182628759899,925.9862845414676,920.5259224321278,0.0,9.8803e-320,295.7
875.0,3.2831232000000004e-44,0.01800049,930.1193078719406,925.9876820170746,920.5278173351305,0.0,9.8803e-320,295.7
875.5,3.2831232000000004e-44,0.01800049,930.120330369916,925.9889820170746,920.5296122381332,0.0,9.8803e-320,295.7
876.0,3.2831232000000004e-44,0.01800049,930.1213528678912,925.9903769682886,920.5314071411358,0.0,9.8803e-320,295.7
876.5,3.2831232000000004e-44,0.01800049,930.1223978638419,925.9917744438956,920.5332020441384,0.0,9.8803e-320,295.7
877.0,3.2831232000000004e-44,0.01800049,930.1234203618172,925.9930719195027,920.5349969471412,0.0,9.8803e-320,295.7
877.5,3.2831232000000004e-44,0.01800049,930.1244428597927,925.9944668707166,920.5367918501438,0.0,9.8803e-320,295.7
878.0,3.2831232000000004e-44,0.01800049,930.1253878557434,925.9958643463236,920.5384893016452,0.0,9.8803e-320,295.7
878.5,3.2831232000000004e-44,0.01800049,930.1264103537187,925.9971618219306,920.5402842046478,0.0,9.8803e-320,295.7
879.0,3.2831232000000004e-44,0.01800049,930.127432851694,925.9984592975376,920.5420765591518,0.0,9.8803e-320,295.7
879.5,3.2831232000000004e-44,0.01800049,930.1284553496693,925.9998542487516,920.5437740106531,0.0,9.8803e-320,295.7
880.0,3.2831232000000004e-44,0.01800049,930.12940034562,926.0011517243586,920.5455689136559,0.0,9.8803e-320,295.7
880.5,3.2831232000000004e-44,0.01800049,930.1304228435953,926.0024491999657,920.5472638166585,0.0,9.8803e-320,295.7
881.0,3.2831232000000004e-44,0.01800049,930.1314453415707,926.0037466755725,920.5489612681598,0.0,9.8803e-320,295.7
881.5,3.2831232000000004e-44,0.01800049,930.1323678395461,926.0050441511796,920.5506561711625,0.0,9.8803e-320,295.7
882.0,3.2831232000000004e-44,0.01800049,930.1333903375214,926.0063416267866,920.5524485256665,0.0,9.8803e-320,295.7
882.5,3.2831232000000004e-44,0.01800049,930.1343353334721,926.0076391023936,920.5541459771679,0.0,9.8803e-320,295.7
883.0,3.2831232000000004e-44,0.01800049,930.1353353334721,926.0089365780007,920.5558408801705,0.0,9.8803e-320,295.7
883.5,3.2831232000000004e-44,0.01800049,930.1362803294227,926.0102315292146,920.5574383316717,0.0,9.8803e-320,295.7
884.0,3.2831232000000004e-44,0.01800049,930.137202827398,926.0115290048217,920.5591332346745,0.0,9.8803e-320,295.7
884.5,3.2831232000000004e-44,0.01800049,930.1382253253734,926.0128264804287,920.5608281376772,0.0,9.8803e-320,295.7
885.0,3.2831232000000004e-44,0.01800049,930.1391478233487,926.0140239560355,920.5625230406797,0.0,9.8803e-320,295.7
885.5,3.2831232000000004e-44,0.01800049,930.1400703213241,926.0153214316426,920.5641204921811,0.0,9.8803e-320,295.7
886.0,3.2831232000000004e-44,0.01800049,930.1410153172748,926.0166163828566,920.5658128466852,0.0,9.8803e-320,295.7
886.5,3.2831232000000004e-44,0.01800049,930.1419378152501,926.0178138584637,920.5674102981865,0.0,9.8803e-320,295.7
887.0,3.2831232000000004e-44,0.01800049,930.1428603132255,926.0191113340705,920.5691052011891,0.0,9.8803e-320,295.7
887.5,3.2831232000000004e-44,0.01800049,930.1437828112008,926.0203088096775,920.5707001041917,0.0,9.8803e-320,295.7
888.0,3.2831232000000004e-44,0.01800049,930.1447053091761,926.0215062852847,920.5722975556931,0.0,9.8803e-320,295.7
888.5,3.2831232000000004e-44,0.01800049,930.1456503051268,926.0228037608916,920.5738924586958,0.0,9.8803e-320,295.7
889.0,3.2831232000000004e-44,0.01800049,930.1465728031021,926.0240012364985,920.5754899101971,0.0,9.8803e-320,295.7
889.5,3.2831232000000004e-44,0.01800049,930.1474953010775,926.0251987121056,920.5770848131998,0.0,9.8803e-320,295.7
890.0,3.2831232000000004e-44,0.01800049,930.1484177990528,926.0263961877126,920.5786797162024,0.0,9.8803e-320,295.7
890.5,3.2831232000000004e-44,0.01800049,930.1493177990528,926.0275936633196,920.5802746192052,0.0,9.8803e-320,295.7
891.0,3.2831232000000004e-44,0.01800049,930.1502402970282,926.0287911389266,920.5818720707064,0.0,9.8803e-320,295.7
891.5,3.2831232000000004e-44,0.01800049,930.1510852929788,926.0299886145336,920.5834669737092,0.0,9.8803e-320,295.7
892.0,3.2831232000000004e-44,0.01800049,930.1520077909541,926.0311835657476,920.5849644252104,0.0,9.8803e-320,295.7
892.5,3.2831232000000004e-44,0.01800049,930.1529302889295,926.0323810413546,920.5865593282131,0.0,9.8803e-320,295.7
893.0,3.2831232000000004e-44,0.01800049,930.1537527869049,926.0335785169617,920.5880542312158,0.0,9.8803e-320,295.7
893.5,3.2831232000000004e-44,0.01800049,930.1546752848802,926.0346785169617,920.5896491342183,0.0,9.8803e-320,295.7
894.0,3.2831232000000004e-44,0.01800049,930.1554977828555,926.0358734681756,920.5911465857198,0.0,9.8803e-320,295.7
894.5,3.2831232000000004e-44,0.01800049,930.1564202808308,926.0370709437826,920.592644037221,0.0,9.8803e-320,295.7
895.0,3.2831232000000004e-44,0.01800049,930.1572652767816,926.0381684193896,920.5942363917251,0.0,9.8803e-320,295.7
895.5,3.2831232000000004e-44,0.01800049,930.1581652767816,926.0393658949965,920.5957338432264,0.0,9.8803e-320,295.7
896.0,3.2831232000000004e-44,0.01800049,930.1589877747568,926.0404633706037,920.597228746229,0.0,9.8803e-320,295.7
896.5,3.2831232000000004e-44,0.01800049,930.1598327707076,926.0416608462106,920.5987261977303,0.0,9.8803e-320,295.7
897.0,3.2831232000000004e-44,0.01800049,930.1607327707076,926.0427583218176,920.600221100733,0.0,9.8803e-320,295.7
897.5,3.2831232000000004e-44,0.01800049,930.1615552686828,926.0438583218175,920.6017160037356,0.0,9.8803e-320,295.7
898.0,3.2831232000000004e-44,0.01800049,930.1624002646336,926.0450532730316,920.6031160037356,0.0,9.8803e-320,295.7
898.5,3.2831232000000004e-44,0.01800049,930.1632227626089,926.0461507486385,920.6046109067385,0.0,9.8803e-320,295.7
899.0,3.2831232000000004e-44,0.01800049,930.1640452605843,926.0472482242457,920.606105809741,0.0,9.8803e-320,295.7
899.5,3.2831232000000004e-44,0.01800049,930.1649452605843,926.0483456998526,920.6075032612424,0.0,9.8803e-320,295.7
900.0,3.2831232000000004e-44,0.01800049,930.1657677585596,926.0494431754596,920.608998164245,0.0,9.8803e-320,295.7
900.5,3.2831232000000004e-44,0.01800049,930.166590256535,926.0505406510666,920.6103956157464,0.0,9.8803e-320,295.7
901.0,3.2831232000000004e-44,0.01800049,930.1674127545103,926.0516381266735,920.6118905187491,0.0,9.8803e-320,295.7
901.5,3.2831232000000004e-44,0.01800049,930.1682352524856,926.0527356022807,920.6132879702503,0.0,9.8803e-320,295.7
902.0,3.2831232000000004e-44,0.01800049,930.1690577504609,926.0538330778876,920.614782873253,0.0,9.8803e-320,295.7
902.5,3.2831232000000004e-44,0.01800049,930.1698027464116,926.0549305534946,920.6161777762557,0.0,9.8803e-320,295.7
903.0,3.2831232000000004e-44,0.01800049,930.170625244387,926.0560280291016,920.617575227757,0.0,9.8803e-320,295.7
903.5,3.2831232000000004e-44,0.01800049,930.1714477423624,926.0570280291016,920.6189726792583,0.0,9.8803e-320,295.7
904.0,3.2831232000000004e-44,0.01800049,930.1722477423623,926.0581229803156,920.620367582261,0.0,9.8803e-320,295.7
904.5,3.2831232000000004e-44,0.01800049,930.1730702403377,926.0592204559226,920.6217650337622,0.0,9.8803e-320,295.7
905.0,3.2831232000000004e-44,0.01800049,930.1738152362883,926.0602204559226,920.6231599367651,0.0,9.8803e-320,295.7
905.5,3.2831232000000004e-44,0.01800049,930.1746152362883,926.0613154071366,920.6245573882663,0.0,9.8803e-320,295.7
906.0,3.2831232000000004e-44,0.01800049,930.1754377342636,926.0623154071366,920.6259522912691,0.0,9.8803e-320,295.7
906.5,3.2831232000000004e-44,0.01800049,930.1761827302144,926.0634103583507,920.6272497427703,0.0,9.8803e-320,295.7
907.0,3.2831232000000004e-44,0.01800049,930.1769827302143,926.0644103583506,920.628644645773,0.0,9.8803e-320,295.7
907.5,3.2831233e-44,0.01800049,930.177727726165,926.0655053095646,920.6300395487757,0.0,9.8803e-320,295.7
908.0,3.2831233e-44,0.01800049,930.178527726165,926.0665053095646,920.6313395487757,0.0,9.8803e-320,295.7
908.5,3.2831233e-44,0.01800049,930.1792502241403,926.0675027851717,920.6327344517783,0.0,9.8803e-320,295.7
909.0,3.2831233e-44,0.01800049,930.1800727221157,926.0685002607786,920.6340319032797,0.0,9.8803e-320,295.7
909.5,3.2831233e-44,0.01800049,930.1807952200911,926.0695002607786,920.635329354781,0.0,9.8803e-320,295.7
910.0,3.2831233e-44,0.01800049,930.181595220091,926.0705952119926,920.636721709285,0.0,9.8803e-320,295.7
910.5,3.2831233e-44,0.01800049,930.1823402160417,926.0715926875996,920.6380191607863,0.0,9.8803e-320,295.7
911.0,3.2831233e-44,0.01800049,930.1830627140171,926.0725901632067,920.6393166122876,0.0,9.8803e-320,295.7
911.5,3.2831233e-44,0.01800049,930.183862714017,926.0735876388136,920.6406140637889,0.0,9.8803e-320,295.7
912.0,3.2831233e-44,0.01800049,930.1845852119924,926.0745851144206,920.6419115152903,0.0,9.8803e-320,295.7
912.5,3.2831233e-44,0.01800049,930.1853077099677,926.0754851144206,920.643206418293,0.0,9.8803e-320,295.7
913.0,3.2831233e-44,0.01800049,930.1860302079431,926.0764825900276,920.6445038697943,0.0,9.8803e-320,295.7
913.5,3.2831233e-44,0.01800049,930.1867752038937,926.0774800656346,920.645798772797,0.0,9.8803e-320,295.7
914.0,3.2831233e-44,0.01800049,930.1874977018691,926.0784775412417,920.6470962242984,0.0,9.8803e-320,295.7
914.5,3.2831233e-44,0.01800049,930.1882977018691,926.0794750168486,920.6483911273009,0.0,9.8803e-320,295.7
915.0,3.2831233e-44,0.01800049,930.1889977018691,926.0803750168486,920.6495885788023,0.0,9.8803e-320,295.7
915.5,3.2831233e-44,0.01800049,930.1897201998444,926.0813699680626,920.6508860303036,0.0,9.8803e-320,295.7
916.0,3.2831233e-44,0.01800049,930.1904426978197,926.0822699680626,920.652083481805,0.0,9.8803e-320,295.7
916.5,3.2831233e-44,0.01800049,930.1911651957951,926.0832674436696,920.6533783848075,0.0,9.8803e-320,295.7
917.0,3.2831233e-44,0.01800049,930.1918101917457,926.0841649192765,920.6545758363089,0.0,9.8803e-320,295.7
917.5,3.2831233e-44,0.01800049,930.1925326897211,926.0851623948837,920.6558732878102,0.0,9.8803e-320,295.7
918.0,3.2831233e-44,0.01800049,930.1932326897211,926.0860623948837,920.6570707393116,0.0,9.8803e-320,295.7
918.5,3.2831233e-44,0.01800049,930.1939551876965,926.0870573460976,920.6583656423143,0.0,9.8803e-320,295.7
919.0,3.2831233e-44,0.01800049,930.1946776856718,926.0879573460976,920.6595630938156,0.0,9.8803e-320,295.7
919.5,3.2831233e-44,0.01800049,930.1953776856718,926.0888548217047,920.6607579968182,0.0,9.8803e-320,295.7
920.0,3.2831233e-44,0.01800049,930.1960226816225,926.0898497729186,920.6619554483195,0.0,9.8803e-320,295.7
920.5,3.2831233e-44,0.01800049,930.1967226816224,926.0907497729186,920.663152899821,0.0,9.8803e-320,295.7
921.0,3.2831233e-44,0.01800049,930.1974451795978,926.0916472485256,920.6643503513222,0.0,9.8803e-320,295.7
921.5,3.2831233e-44,0.01800049,930.1980676775731,926.0925447241326,920.6655478028235,0.0,9.8803e-320,295.7
922.0,3.2831233e-44,0.01800049,930.1987901755484,926.0934447241326,920.6667427058262,0.0,9.8803e-320,295.7
922.5,3.2831233e-44,0.01800049,930.1994901755485,926.0943421997396,920.6679401573276,0.0,9.8803e-320,295.7
923.0,3.2831233e-44,0.01800049,930.2001351714991,926.0952396753466,920.6691350603302,0.0,9.8803e-320,295.7
923.5,3.2831233e-44,0.01800049,930.2008351714992,926.0961371509536,920.6703325118316,0.0,9.8803e-320,295.7
924.0,3.2831233e-44,0.01800049,930.2014576694745,926.0970346265606,920.6714299633328,0.0,9.8803e-320,295.7
924.5,3.2831233e-44,0.01800049,930.2021576694746,926.0979346265606,920.6726274148342,0.0,9.8803e-320,295.7
925.0,3.2831233e-44,0.01800049,930.2028026654252,926.0988321021676,920.6738223178369,0.0,9.8803e-320,295.7
925.5,3.2831233e-44,0.01800049,930.2034251634005,926.0996321021677,920.6749223178368,0.0,9.8803e-320,295.7
926.0,3.2831233e-44,0.01800049,930.2041251634005,926.1005295777746,920.6761172208396,0.0,9.8803e-320,295.7
926.5,3.2831233e-44,0.01800049,930.2047476613759,926.1014245289887,920.6772146723408,0.0,9.8803e-320,295.7
927.0,3.2831233e-44,0.01800049,930.2054476613758,926.1023220045956,920.6783121238423,0.0,9.8803e-320,295.7
